2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31
1792.1283228888842,1800.6992446189931,1807.1790762848464,1812.116112734472,1813.421054348179,1813.4472425249587,1817.3434235220093,1816.3887180640609,1812.570435982284,1802.9041693037657,1791.2402533874026,1787.226709648857,1787.9492921287629,1798.3750100638977,1809.646129511547
1583.5226344425146,1594.0380319540916,1601.210304404345,1601.2536927817614,1604.189472125683,1607.792580732275,1617.6955362791714,1627.9878985858047,1643.1850307621378,1644.311277281305,1634.7612350099337,1633.0252393124129,1623.4212551383948,1623.9906431760155,1622.1724153681516
1768.133386832718,1773.1416285587325,1777.2794135559166,1786.4642024456025,1798.881780368089,1828.7914776228736,1849.4467287786856,1849.028916152155,1863.7598289632376,1862.132323288516,1867.335401302257,1838.37821370707,1812.8092252896945,1823.6017021021823,1836.885469232354
1678.0257808687045,1703.08592392604,1717.4239925141123,1705.594445075061,1716.419388602819,1737.2025440421432,1763.3448770216523,1778.5451223430405,1765.9751099080734,1762.1613209505715,1755.527020034284,1760.244829263862,1771.236072723001,1768.8750575610673,1786.8823529411766
2184.678146430612,2174.1228764023144,2194.9764745012167,2221.904203631595,2252.643516612145,2278.651398312763,2304.4566056683134,2304.7991613477407,2294.554923299704,2267.403049102262,2260.438199269578,2264.2139982792773,2262.61016239102,2261.334487068718,2262.361242532856
1670.2812441499411,1692.369344179612,1686.983035717882,1699.7008068893,1690.2120581044596,1683.861477471018,1686.994705519042,1709.656021915864,1732.1892677065043,1737.2269767367384,1723.155146504915,1740.48412962275,1753.463141013673,1761.1121555865648,1754.2195767195765
1391.9807181216752,1380.9599908722084,1402.98091229213,1438.1630110596163,1483.5559229948426,1479.3196928819868,1433.2727604713837,1394.6356009883193,1375.4052167413809,1390.7560737252854,1430.7826252144505,1448.401607674468,1437.4194170885655,1398.7418421242198,1415.6666666666667
1882.0858420537431,1890.681581557792,1887.9550621507665,1882.692045238306,1883.0674098197453,1914.9991230793407,1949.1982927541465,1992.9909248189567,2007.6723740012503,2000.324728640781,2000.7799186019552,1986.3580594822536,2005.2145854011656,2008.3190802229803,2027.9761904761904
1289.8173351163173,1302.345284065426,1323.4645509191778,1301.669684168463,1312.31508180845,1287.0153356691014,1349.711943568329,1343.1458527879513,1358.4871996954362,1358.743940979544,1373.24001813932,1364.6705086870977,1327.215853446137,1323.8474948362357,1361.6666666666667
,,1353.2279800255544,1345.5586946075648,1405.177814331567,1456.5913695775523,1488.5408467726827,1412.0082356054368,1393.016115446946,1378.3384431402471,1438.2323518667306,1434.2483792038731,1451.723860726243,1445.9102543638423,1464.84126984127
,,,1332.111854694444,1336.5940625935966,1343.1814217655478,1360.7932544970215,1346.2989060922175,1339.2307763279966,1301.4892769199982,1303.6883407732769,1288.2426933215131,1323.4494122286253,1293.3000961419978,1310.0
,,,,,,,,,,1888.4743707040384,1797.4421258835907,1888.7297912955528,1849.7169056881503,1906.6666666666667
1615.047476933682,1626.202437395687,1626.983636615768,1649.0988188009494,1713.3607960458714,1779.7901076697924,1786.6368167846615,1752.6678237481428,1737.4446779352484,1703.2404833517612,1711.2957974089588,1736.5375166722183,1739.7818193740554,1799.455318434619,1762.6666666666667
,,,,1638.9454969556757,1654.5635045679658,1644.9407133996167,1679.182491836624,1661.3832225195351,1705.520722203158,1677.6272821661703,1713.9231086804984,1705.8200804604028,1710.3643813367505,1776.25
,,,,,,,,,,,,,,1997.5
